"link";"id_provincia";"id_depto";"id_localidad";"provincia";"departamento";"localidad";"func_loc";"tiploc";"tip2loc";"personas";"hogares";"latitud";"longitud";"geom"
82021200;82;21;200;"SANTA FE";"CASTELLANOS";"FRONTERA";0;2;4;10520;2898;-31.4314;-62.0636;"0101000020E61000000000006024084FC0000000806F6E3FC0"
82021210;82;21;210;"SANTA FE";"CASTELLANOS";"GARIBALDI";0;1;0;142;44;-31.6519;-61.8053;"0101000020E61000000000006013E74EC0000000E0E5A63FC0"
82021220;82;21;220;"SANTA FE";"CASTELLANOS";"HUMBERTO PRIMO";0;1;0;4751;1621;-30.8703;-61.3486;"0101000020E6100000000000409FAC4EC000000080CADE3EC0"
82021230;82;21;230;"SANTA FE";"CASTELLANOS";"JOSEFINA";0;1;0;676;234;-31.4081;-61.9922;"0101000020E61000000000002001FF4EC00000006076683FC0"
82021240;82;21;240;"SANTA FE";"CASTELLANOS";"LEHMANN";0;1;0;2416;752;-31.1272;-61.4531;"0101000020E6100000000000C0FDB94EC0000000A091203FC0"
82021250;82;21;250;"SANTA FE";"CASTELLANOS";"MARIA JUANA";0;1;0;4853;1697;-31.6767;-61.7536;"0101000020E61000000000006076E04EC0000000003AAD3FC0"
82021260;82;21;260;"SANTA FE";"CASTELLANOS";"NUEVA LEHMANN";0;1;0;90;25;-31.1189;-61.5153;"0101000020E6100000000000A0F4C14EC0000000806F1E3FC0"
82021270;82;21;270;"SANTA FE";"CASTELLANOS";"PLAZA CLUCELLAS";0;1;0;1530;516;-31.4544;-61.7075;"0101000020E6100000000000608FDA4EC00000008056743FC0"
82021280;82;21;280;"SANTA FE";"CASTELLANOS";"PLAZA SAGUIER";0;1;0;262;89;-31.3269;-61.6689;"0101000020E6100000000000209ED54EC0000000A0B2533FC0"
82021290;82;21;290;"SANTA FE";"CASTELLANOS";"PRESIDENTE ROCA";0;1;0;524;154;-31.2139;-61.6142;"0101000020E6100000000000009DCE4EC000000060C1363FC0"
82021300;82;21;300;"SANTA FE";"CASTELLANOS";"PUEBLO MARINI";0;1;0;51;20;-31.0411;-61.89;"0101000020E610000000000080EBF14EC000000040860A3FC0"
82021310;82;21;310;"SANTA FE";"CASTELLANOS";"RAFAELA";3;1;0;91571;29326;-31.2483;-61.4997;"0101000020E6100000000000E0F6BF4EC0000000C0923F3FC0"
82021320;82;21;320;"SANTA FE";"CASTELLANOS";"RAMONA";0;1;0;1694;545;-31.0936;-61.9033;"0101000020E610000000000060A0F34EC0000000E0F6173FC0"
82021330;82;21;330;"SANTA FE";"CASTELLANOS";"SAN ANTONIO";0;2;3;272;91;-31.2128;-61.7258;"0101000020E610000000000020E8DC4EC0000000A078363FC0"
82021340;82;21;340;"SANTA FE";"CASTELLANOS";"SAN VICENTE";0;1;0;5655;1992;-31.7;-61.5689;"0101000020E610000000000060D1C84EC00000004033B33FC0"
82021350;82;21;350;"SANTA FE";"CASTELLANOS";"SANTA CLARA DE SAGUIER";0;1;0;2117;739;-31.3372;-61.8181;"0101000020E610000000000000B6E84EC00000004054563FC0"
82021360;82;21;360;"SANTA FE";"CASTELLANOS";"SUNCHALES";0;1;0;20537;6816;-30.9469;-61.5611;"0101000020E610000000000080D2C74EC0000000006BF23EC0"
82021370;82;21;370;"SANTA FE";"CASTELLANOS";"SUSANA";0;1;0;1002;341;-31.3575;-61.5164;"0101000020E61000000000000019C24EC000000020855B3FC0"
82021380;82;21;380;"SANTA FE";"CASTELLANOS";"TACURAL";0;1;0;1169;388;-30.8481;-61.5925;"0101000020E610000000000000D7CB4EC0000000201AD93EC0"
82021390;82;21;390;"SANTA FE";"CASTELLANOS";"VILA";0;1;0;1405;444;-31.1925;-61.8336;"0101000020E6100000000000C0B3EA4EC0000000A047313FC0"
82021400;82;21;400;"SANTA FE";"CASTELLANOS";"VILLA JOSEFINA";0;1;0;112;29;-31.4419;-62.0297;"0101000020E610000000000000CE034FC00000004023713FC0"
82021410;82;21;410;"SANTA FE";"CASTELLANOS";"VILLA SAN JOSE";0;1;0;220;65;-31.3392;-61.6225;"0101000020E610000000000020AECF4EC0000000A0D3563FC0"
82021420;82;21;420;"SANTA FE";"CASTELLANOS";"VIRGINIA";0;1;0;151;55;-30.7422;-61.3411;"0101000020E610000000000080A9AB4EC00000004002BE3EC0"
82021430;82;21;430;"SANTA FE";"CASTELLANOS";"ZENON PEREYRA";0;1;0;1637;548;-31.5644;-61.8983;"0101000020E6100000000000A0FCF24EC0000000607F903FC0"
82028010;82;28;10;"SANTA FE";"CONSTITUCION";"ALCORTA";0;1;0;7450;2548;-33.5403;-61.1247;"0101000020E6100000000000E0F68F4EC0000000E027C540C0"
82028020;82;28;20;"SANTA FE";"CONSTITUCION";"BARRIO ARROYO DEL MEDIO";0;2;4;310;105;-33.2836;-60.2722;"0101000020E610000000000020D8224EC0000000604DA440C0"
